Parcel,label,exo,est,se,z,pvalue,ci.lower,ci.upper,cfi,rmsea,label_Yeo_7,label_Yeo7_short
258,mean_FCG11,0,0,0.06,0,1,-0.117,0.117,1,0,7Networks_RH_SomMot_28,SomMot
258,mean_FCG12,0,0,0.061,0,1,-0.119,0.119,1,0,7Networks_RH_SomMot_28,SomMot
258,mean_T1w/T2wmi,0,0.009,0.059,0.16,0.873,-0.107,0.126,1,0,7Networks_RH_SomMot_28,SomMot
258,GD,0,0.005,0.061,0.083,0.934,-0.114,0.124,1,0,7Networks_RH_SomMot_28,SomMot
258,λ,0,0.794,0.042,18.859,0,0.712,0.877,1,0,7Networks_RH_SomMot_28,SomMot
258,σ1intra^2,0,0.339,0.043,7.976,0,0.256,0.423,1,0,7Networks_RH_SomMot_28,SomMot
258,σ2intra^2,0,0.376,0.044,8.482,0,0.289,0.462,1,0,7Networks_RH_SomMot_28,SomMot
258,σAinter^2,0,0.635,0.089,7.137,0,0.46,0.809,1,0,7Networks_RH_SomMot_28,SomMot
258,σAmi^2,0,0.333,0.098,3.401,0.001,0.141,0.525,1,0,7Networks_RH_SomMot_28,SomMot
258,σAGD^2,0,0.433,0.098,4.439,0,0.242,0.624,1,0,7Networks_RH_SomMot_28,SomMot
258,σEinter^2,0,0.365,0.089,4.108,0,0.191,0.54,1,0,7Networks_RH_SomMot_28,SomMot
258,σEmi^2,0,0.656,0.09,7.288,0,0.48,0.833,1,0,7Networks_RH_SomMot_28,SomMot
258,σEGD^2,0,0.557,0.079,7.049,0,0.402,0.712,1,0,7Networks_RH_SomMot_28,SomMot
258,σA_mig1,0,-0.051,0.076,-0.67,0.503,-0.2,0.098,1,0,7Networks_RH_SomMot_28,SomMot
258,σA_gdg1,0,-0.342,0.078,-4.4,0,-0.495,-0.19,1,0,7Networks_RH_SomMot_28,SomMot
258,σA_migd,0,0.012,0.069,0.173,0.863,-0.123,0.147,1,0,7Networks_RH_SomMot_28,SomMot
258,σE_mig1,0,-0.033,0.064,-0.523,0.601,-0.158,0.091,1,0,7Networks_RH_SomMot_28,SomMot
258,σE_gdg1,0,-0.226,0.063,-3.575,0,-0.35,-0.102,1,0,7Networks_RH_SomMot_28,SomMot
258,σE_migd,0,0.009,0.06,0.147,0.884,-0.108,0.125,1,0,7Networks_RH_SomMot_28,SomMot
259,mean_FCG11,0,0.002,0.058,0.03,0.976,-0.112,0.116,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,mean_FCG12,0,0.002,0.058,0.031,0.976,-0.111,0.115,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,mean_T1w/T2wmi,0,0.006,0.058,0.102,0.919,-0.108,0.12,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,GD,0,0.006,0.059,0.104,0.917,-0.109,0.122,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,λ,0,0.641,0.047,13.731,0,0.549,0.732,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σ1intra^2,0,0.589,0.064,9.184,0,0.463,0.715,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σ2intra^2,0,0.571,0.063,9.039,0,0.447,0.695,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σAinter^2,0,0.619,0.149,4.161,0,0.327,0.91,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σAmi^2,0,0.264,0.101,2.621,0.009,0.067,0.462,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σAGD^2,0,0.301,0.104,2.891,0.004,0.097,0.506,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σEinter^2,0,0.381,0.149,2.565,0.01,0.09,0.673,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σEmi^2,0,0.727,0.099,7.333,0,0.533,0.921,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σEGD^2,0,0.69,0.098,7.041,0,0.498,0.882,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σA_mig1,0,-0.075,0.093,-0.809,0.418,-0.257,0.107,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σA_gdg1,0,-0.051,0.095,-0.535,0.593,-0.238,0.136,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σA_migd,0,0.035,0.073,0.484,0.628,-0.108,0.179,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σE_mig1,0,0.022,0.087,0.259,0.795,-0.147,0.192,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σE_gdg1,0,-0.094,0.087,-1.079,0.281,-0.264,0.076,0.954,0.029,7Networks_RH_SomMot_29,SomMot
259,σE_migd,0,0.062,0.07,0.889,0.374,-0.075,0.2,0.954,0.029,7Networks_RH_SomMot_29,SomMot
260,mean_FCG11,0,0.002,0.057,0.036,0.971,-0.11,0.114,1,0,7Networks_RH_SomMot_30,SomMot
260,mean_FCG12,0,0.002,0.057,0.036,0.972,-0.11,0.114,1,0,7Networks_RH_SomMot_30,SomMot
260,mean_T1w/T2wmi,0,0.011,0.061,0.172,0.864,-0.109,0.13,1,0,7Networks_RH_SomMot_30,SomMot
260,GD,0,0.004,0.06,0.072,0.942,-0.113,0.122,1,0,7Networks_RH_SomMot_30,SomMot
260,λ,0,0.569,0.05,11.348,0,0.471,0.668,1,0,7Networks_RH_SomMot_30,SomMot
260,σ1intra^2,0,0.66,0.07,9.412,0,0.522,0.797,1,0,7Networks_RH_SomMot_30,SomMot
260,σ2intra^2,0,0.667,0.07,9.461,0,0.529,0.805,1,0,7Networks_RH_SomMot_30,SomMot
260,σAinter^2,0,0.629,0.179,3.522,0,0.279,0.979,1,0,7Networks_RH_SomMot_30,SomMot
260,σAmi^2,0,0.464,0.097,4.795,0,0.274,0.654,1,0,7Networks_RH_SomMot_30,SomMot
260,σAGD^2,0,0.373,0.097,3.837,0,0.183,0.564,1,0,7Networks_RH_SomMot_30,SomMot
260,σEinter^2,0,0.371,0.179,2.075,0.038,0.021,0.721,1,0,7Networks_RH_SomMot_30,SomMot
260,σEmi^2,0,0.527,0.075,7.031,0,0.38,0.674,1,0,7Networks_RH_SomMot_30,SomMot
260,σEGD^2,0,0.617,0.086,7.2,0,0.449,0.784,1,0,7Networks_RH_SomMot_30,SomMot
260,σA_mig1,0,-0.096,0.097,-0.987,0.324,-0.287,0.095,1,0,7Networks_RH_SomMot_30,SomMot
260,σA_gdg1,0,0.112,0.098,1.144,0.253,-0.08,0.303,1,0,7Networks_RH_SomMot_30,SomMot
260,σA_migd,0,-0.066,0.069,-0.964,0.335,-0.201,0.068,1,0,7Networks_RH_SomMot_30,SomMot
260,σE_mig1,0,0.175,0.085,2.059,0.04,0.008,0.341,1,0,7Networks_RH_SomMot_30,SomMot
260,σE_gdg1,0,-0.036,0.09,-0.401,0.688,-0.212,0.14,1,0,7Networks_RH_SomMot_30,SomMot
260,σE_migd,0,0.082,0.057,1.441,0.15,-0.03,0.194,1,0,7Networks_RH_SomMot_30,SomMot
261,mean_FCG11,0,0.004,0.056,0.075,0.94,-0.105,0.114,1,0,7Networks_RH_SomMot_31,SomMot
261,mean_FCG12,0,0.004,0.057,0.074,0.941,-0.107,0.116,1,0,7Networks_RH_SomMot_31,SomMot
261,mean_T1w/T2wmi,0,0.008,0.059,0.134,0.893,-0.109,0.124,1,0,7Networks_RH_SomMot_31,SomMot
261,GD,0,0.007,0.059,0.122,0.903,-0.108,0.123,1,0,7Networks_RH_SomMot_31,SomMot
261,λ,0,0.66,0.045,14.726,0,0.572,0.748,1,0,7Networks_RH_SomMot_31,SomMot
261,σ1intra^2,0,0.534,0.06,8.842,0,0.416,0.653,1,0,7Networks_RH_SomMot_31,SomMot
261,σ2intra^2,0,0.576,0.063,9.2,0,0.453,0.699,1,0,7Networks_RH_SomMot_31,SomMot
261,σAinter^2,0,0.355,0.163,2.174,0.03,0.035,0.675,1,0,7Networks_RH_SomMot_31,SomMot
261,σAmi^2,0,0.345,0.1,3.44,0.001,0.149,0.542,1,0,7Networks_RH_SomMot_31,SomMot
261,σAGD^2,0,0.296,0.104,2.862,0.004,0.093,0.499,1,0,7Networks_RH_SomMot_31,SomMot
261,σEinter^2,0,0.645,0.163,3.952,0,0.325,0.965,1,0,7Networks_RH_SomMot_31,SomMot
261,σEmi^2,0,0.645,0.091,7.114,0,0.467,0.823,1,0,7Networks_RH_SomMot_31,SomMot
261,σEGD^2,0,0.698,0.098,7.121,0,0.506,0.89,1,0,7Networks_RH_SomMot_31,SomMot
261,σA_mig1,0,0.049,0.093,0.528,0.597,-0.133,0.231,1,0,7Networks_RH_SomMot_31,SomMot
261,σA_gdg1,0,-0.03,0.095,-0.315,0.753,-0.217,0.157,1,0,7Networks_RH_SomMot_31,SomMot
261,σA_migd,0,-0.066,0.071,-0.923,0.356,-0.205,0.074,1,0,7Networks_RH_SomMot_31,SomMot
261,σE_mig1,0,-0.118,0.09,-1.309,0.19,-0.294,0.058,1,0,7Networks_RH_SomMot_31,SomMot
261,σE_gdg1,0,-0.334,0.095,-3.508,0,-0.52,-0.147,1,0,7Networks_RH_SomMot_31,SomMot
261,σE_migd,0,0.123,0.067,1.842,0.066,-0.008,0.254,1,0,7Networks_RH_SomMot_31,SomMot
262,mean_FCG11,0,0.001,0.055,0.027,0.978,-0.106,0.109,1,0,7Networks_RH_SomMot_32,SomMot
262,mean_FCG12,0,0.001,0.055,0.027,0.978,-0.107,0.11,1,0,7Networks_RH_SomMot_32,SomMot
262,mean_T1w/T2wmi,0,0.008,0.06,0.14,0.889,-0.11,0.127,1,0,7Networks_RH_SomMot_32,SomMot
262,GD,0,0.01,0.059,0.178,0.858,-0.105,0.126,1,0,7Networks_RH_SomMot_32,SomMot
262,λ,0,0.664,0.044,15.084,0,0.578,0.75,1,0,7Networks_RH_SomMot_32,SomMot
262,σ1intra^2,0,0.54,0.06,9.027,0,0.423,0.657,1,0,7Networks_RH_SomMot_32,SomMot
262,σ2intra^2,0,0.555,0.061,9.157,0,0.436,0.674,1,0,7Networks_RH_SomMot_32,SomMot
262,σAinter^2,0,0.182,0.157,1.159,0.247,-0.126,0.489,1,0,7Networks_RH_SomMot_32,SomMot
262,σAmi^2,0,0.394,0.099,3.97,0,0.2,0.589,1,0,7Networks_RH_SomMot_32,SomMot
262,σAGD^2,0,0.306,0.098,3.124,0.002,0.114,0.498,1,0,7Networks_RH_SomMot_32,SomMot
262,σEinter^2,0,0.818,0.157,5.222,0,0.511,1.126,1,0,7Networks_RH_SomMot_32,SomMot
262,σEmi^2,0,0.599,0.084,7.115,0,0.434,0.765,1,0,7Networks_RH_SomMot_32,SomMot
262,σEGD^2,0,0.683,0.093,7.312,0,0.5,0.866,1,0,7Networks_RH_SomMot_32,SomMot
262,σA_mig1,0,-0.087,0.089,-0.98,0.327,-0.261,0.087,1,0,7Networks_RH_SomMot_32,SomMot
262,σA_gdg1,0,0.134,0.094,1.428,0.153,-0.05,0.319,1,0,7Networks_RH_SomMot_32,SomMot
262,σA_migd,0,0.023,0.07,0.327,0.743,-0.114,0.159,1,0,7Networks_RH_SomMot_32,SomMot
262,σE_mig1,0,0.01,0.089,0.111,0.911,-0.164,0.184,1,0,7Networks_RH_SomMot_32,SomMot
262,σE_gdg1,0,-0.536,0.098,-5.448,0,-0.728,-0.343,1,0,7Networks_RH_SomMot_32,SomMot
262,σE_migd,0,0.01,0.063,0.164,0.87,-0.113,0.133,1,0,7Networks_RH_SomMot_32,SomMot
263,mean_FCG11,0,-0.003,0.058,-0.051,0.959,-0.116,0.11,1,0,7Networks_RH_SomMot_33,SomMot
263,mean_FCG12,0,-0.003,0.058,-0.051,0.96,-0.117,0.111,1,0,7Networks_RH_SomMot_33,SomMot
263,mean_T1w/T2wmi,0,0.012,0.06,0.196,0.845,-0.106,0.129,1,0,7Networks_RH_SomMot_33,SomMot
263,GD,0,0.007,0.06,0.122,0.903,-0.11,0.125,1,0,7Networks_RH_SomMot_33,SomMot
263,λ,0,0.579,0.05,11.561,0,0.48,0.677,1,0,7Networks_RH_SomMot_33,SomMot
263,σ1intra^2,0,0.644,0.068,9.528,0,0.511,0.776,1,0,7Networks_RH_SomMot_33,SomMot
263,σ2intra^2,0,0.661,0.069,9.643,0,0.526,0.795,1,0,7Networks_RH_SomMot_33,SomMot
263,σAinter^2,0,0.753,0.167,4.513,0,0.426,1.079,1,0,7Networks_RH_SomMot_33,SomMot
263,σAmi^2,0,0.375,0.099,3.783,0,0.181,0.569,1,0,7Networks_RH_SomMot_33,SomMot
263,σAGD^2,0,0.377,0.096,3.937,0,0.19,0.565,1,0,7Networks_RH_SomMot_33,SomMot
263,σEinter^2,0,0.247,0.167,1.484,0.138,-0.079,0.574,1,0,7Networks_RH_SomMot_33,SomMot
263,σEmi^2,0,0.616,0.086,7.127,0,0.447,0.786,1,0,7Networks_RH_SomMot_33,SomMot
263,σEGD^2,0,0.611,0.084,7.265,0,0.446,0.776,1,0,7Networks_RH_SomMot_33,SomMot
263,σA_mig1,0,0.015,0.097,0.151,0.88,-0.175,0.205,1,0,7Networks_RH_SomMot_33,SomMot
263,σA_gdg1,0,-0.17,0.098,-1.728,0.084,-0.362,0.023,1,0,7Networks_RH_SomMot_33,SomMot
263,σA_migd,0,-0.046,0.069,-0.664,0.507,-0.182,0.09,1,0,7Networks_RH_SomMot_33,SomMot
263,σE_mig1,0,-0.079,0.085,-0.924,0.355,-0.246,0.088,1,0,7Networks_RH_SomMot_33,SomMot
263,σE_gdg1,0,-0.265,0.087,-3.042,0.002,-0.437,-0.094,1,0,7Networks_RH_SomMot_33,SomMot
263,σE_migd,0,0.118,0.061,1.919,0.055,-0.003,0.238,1,0,7Networks_RH_SomMot_33,SomMot
264,mean_FCG11,0,-0.002,0.058,-0.038,0.969,-0.115,0.111,1,0,7Networks_RH_SomMot_34,SomMot
264,mean_FCG12,0,-0.002,0.059,-0.038,0.97,-0.118,0.114,1,0,7Networks_RH_SomMot_34,SomMot
264,mean_T1w/T2wmi,0,0.009,0.059,0.149,0.882,-0.107,0.125,1,0,7Networks_RH_SomMot_34,SomMot
264,GD,0,0.003,0.058,0.05,0.96,-0.111,0.117,1,0,7Networks_RH_SomMot_34,SomMot
264,λ,0,0.66,0.046,14.261,0,0.57,0.751,1,0,7Networks_RH_SomMot_34,SomMot
264,σ1intra^2,0,0.53,0.061,8.676,0,0.41,0.65,1,0,7Networks_RH_SomMot_34,SomMot
264,σ2intra^2,0,0.585,0.064,9.147,0,0.459,0.71,1,0,7Networks_RH_SomMot_34,SomMot
264,σAinter^2,0,0.644,0.149,4.318,0,0.352,0.937,1,0,7Networks_RH_SomMot_34,SomMot
264,σAmi^2,0,0.33,0.097,3.412,0.001,0.14,0.519,1,0,7Networks_RH_SomMot_34,SomMot
264,σAGD^2,0,0.271,0.099,2.749,0.006,0.078,0.464,1,0,7Networks_RH_SomMot_34,SomMot
264,σEinter^2,0,0.356,0.149,2.382,0.017,0.063,0.648,1,0,7Networks_RH_SomMot_34,SomMot
264,σEmi^2,0,0.66,0.089,7.388,0,0.485,0.835,1,0,7Networks_RH_SomMot_34,SomMot
264,σEGD^2,0,0.716,0.098,7.311,0,0.524,0.908,1,0,7Networks_RH_SomMot_34,SomMot
264,σA_mig1,0,-0.046,0.092,-0.5,0.617,-0.226,0.134,1,0,7Networks_RH_SomMot_34,SomMot
264,σA_gdg1,0,0.089,0.095,0.937,0.349,-0.097,0.274,1,0,7Networks_RH_SomMot_34,SomMot
264,σA_migd,0,-0.02,0.069,-0.297,0.767,-0.155,0.114,1,0,7Networks_RH_SomMot_34,SomMot
264,σE_mig1,0,0.048,0.081,0.589,0.556,-0.112,0.208,1,0,7Networks_RH_SomMot_34,SomMot
264,σE_gdg1,0,-0.101,0.086,-1.174,0.24,-0.269,0.068,1,0,7Networks_RH_SomMot_34,SomMot
264,σE_migd,0,0.009,0.066,0.141,0.888,-0.12,0.138,1,0,7Networks_RH_SomMot_34,SomMot
265,mean_FCG11,0,0.001,0.057,0.009,0.993,-0.111,0.112,1,0,7Networks_RH_SomMot_35,SomMot
265,mean_FCG12,0,0.001,0.057,0.009,0.993,-0.112,0.113,1,0,7Networks_RH_SomMot_35,SomMot
265,mean_T1w/T2wmi,0,0.009,0.06,0.147,0.883,-0.109,0.126,1,0,7Networks_RH_SomMot_35,SomMot
265,GD,0,0.006,0.06,0.1,0.92,-0.112,0.124,1,0,7Networks_RH_SomMot_35,SomMot
265,λ,0,0.658,0.045,14.597,0,0.569,0.746,1,0,7Networks_RH_SomMot_35,SomMot
265,σ1intra^2,0,0.554,0.059,9.4,0,0.439,0.67,1,0,7Networks_RH_SomMot_35,SomMot
265,σ2intra^2,0,0.556,0.059,9.414,0,0.44,0.672,1,0,7Networks_RH_SomMot_35,SomMot
265,σAinter^2,0,0.481,0.142,3.396,0.001,0.204,0.759,1,0,7Networks_RH_SomMot_35,SomMot
265,σAmi^2,0,0.372,0.102,3.642,0,0.172,0.573,1,0,7Networks_RH_SomMot_35,SomMot
265,σAGD^2,0,0.382,0.094,4.075,0,0.198,0.566,1,0,7Networks_RH_SomMot_35,SomMot
265,σEinter^2,0,0.519,0.142,3.658,0,0.241,0.796,1,0,7Networks_RH_SomMot_35,SomMot
265,σEmi^2,0,0.622,0.089,7.018,0,0.449,0.796,1,0,7Networks_RH_SomMot_35,SomMot
265,σEGD^2,0,0.607,0.081,7.446,0,0.447,0.766,1,0,7Networks_RH_SomMot_35,SomMot
265,σA_mig1,0,0.065,0.089,0.728,0.467,-0.11,0.24,1,0,7Networks_RH_SomMot_35,SomMot
265,σA_gdg1,0,-0.16,0.091,-1.751,0.08,-0.339,0.019,1,0,7Networks_RH_SomMot_35,SomMot
265,σA_migd,0,-0.062,0.069,-0.904,0.366,-0.197,0.073,1,0,7Networks_RH_SomMot_35,SomMot
265,σE_mig1,0,-0.109,0.082,-1.332,0.183,-0.27,0.052,1,0,7Networks_RH_SomMot_35,SomMot
265,σE_gdg1,0,-0.426,0.085,-4.998,0,-0.592,-0.259,1,0,7Networks_RH_SomMot_35,SomMot
265,σE_migd,0,0.084,0.06,1.395,0.163,-0.034,0.202,1,0,7Networks_RH_SomMot_35,SomMot
266,mean_FCG11,0,-0.001,0.059,-0.021,0.983,-0.117,0.115,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,mean_FCG12,0,-0.001,0.059,-0.021,0.983,-0.117,0.115,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,mean_T1w/T2wmi,0,0.01,0.061,0.171,0.864,-0.109,0.13,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,GD,0,0.006,0.06,0.092,0.927,-0.113,0.124,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,λ,0,0.606,0.05,12.229,0,0.509,0.703,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σ1intra^2,0,0.624,0.064,9.819,0,0.5,0.749,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σ2intra^2,0,0.62,0.063,9.789,0,0.496,0.744,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σAinter^2,0,0.915,0.149,6.155,0,0.623,1.206,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σAmi^2,0,0.437,0.099,4.421,0,0.244,0.631,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σAGD^2,0,0.389,0.101,3.875,0,0.192,0.586,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σEinter^2,0,0.085,0.149,0.575,0.565,-0.206,0.377,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σEmi^2,0,0.552,0.08,6.943,0,0.396,0.708,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σEGD^2,0,0.606,0.086,7.071,0,0.438,0.774,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σA_mig1,0,-0.09,0.096,-0.931,0.352,-0.279,0.099,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σA_gdg1,0,-0.117,0.098,-1.194,0.233,-0.309,0.075,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σA_migd,0,-0.046,0.07,-0.65,0.515,-0.183,0.092,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σE_mig1,0,0.051,0.075,0.688,0.491,-0.095,0.197,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σE_gdg1,0,-0.246,0.082,-3.001,0.003,-0.406,-0.085,0.932,0.042,7Networks_RH_SomMot_36,SomMot
266,σE_migd,0,0.034,0.058,0.587,0.557,-0.08,0.148,0.932,0.042,7Networks_RH_SomMot_36,SomMot
267,mean_FCG11,0,-0.001,0.058,-0.018,0.986,-0.114,0.112,1,0,7Networks_RH_SomMot_37,SomMot
267,mean_FCG12,0,-0.001,0.056,-0.018,0.986,-0.111,0.109,1,0,7Networks_RH_SomMot_37,SomMot
267,mean_T1w/T2wmi,0,0.007,0.06,0.117,0.907,-0.11,0.124,1,0,7Networks_RH_SomMot_37,SomMot
267,GD,0,0.005,0.06,0.086,0.931,-0.112,0.122,1,0,7Networks_RH_SomMot_37,SomMot
267,λ,0,0.654,0.045,14.42,0,0.565,0.743,1,0,7Networks_RH_SomMot_37,SomMot
267,σ1intra^2,0,0.589,0.064,9.197,0,0.464,0.715,1,0,7Networks_RH_SomMot_37,SomMot
267,σ2intra^2,0,0.536,0.061,8.744,0,0.416,0.656,1,0,7Networks_RH_SomMot_37,SomMot
267,σAinter^2,0,0.451,0.154,2.936,0.003,0.15,0.752,1,0,7Networks_RH_SomMot_37,SomMot
267,σAmi^2,0,0.356,0.1,3.559,0,0.16,0.552,1,0,7Networks_RH_SomMot_37,SomMot
267,σAGD^2,0,0.35,0.104,3.38,0.001,0.147,0.553,1,0,7Networks_RH_SomMot_37,SomMot
267,σEinter^2,0,0.549,0.154,3.576,0,0.248,0.85,1,0,7Networks_RH_SomMot_37,SomMot
267,σEmi^2,0,0.636,0.089,7.154,0,0.462,0.811,1,0,7Networks_RH_SomMot_37,SomMot
267,σEGD^2,0,0.643,0.093,6.942,0,0.461,0.824,1,0,7Networks_RH_SomMot_37,SomMot
267,σA_mig1,0,0.054,0.091,0.592,0.554,-0.125,0.232,1,0,7Networks_RH_SomMot_37,SomMot
267,σA_gdg1,0,-0.032,0.096,-0.327,0.744,-0.22,0.157,1,0,7Networks_RH_SomMot_37,SomMot
267,σA_migd,0,-0.095,0.072,-1.318,0.188,-0.235,0.046,1,0,7Networks_RH_SomMot_37,SomMot
267,σE_mig1,0,-0.049,0.086,-0.568,0.57,-0.217,0.119,1,0,7Networks_RH_SomMot_37,SomMot
267,σE_gdg1,0,-0.252,0.091,-2.766,0.006,-0.431,-0.073,1,0,7Networks_RH_SomMot_37,SomMot
267,σE_migd,0,0.045,0.064,0.698,0.485,-0.081,0.17,1,0,7Networks_RH_SomMot_37,SomMot
268,mean_FCG11,0,0.001,0.057,0.014,0.989,-0.11,0.112,1,0,7Networks_RH_SomMot_38,SomMot
268,mean_FCG12,0,0.001,0.058,0.014,0.989,-0.112,0.114,1,0,7Networks_RH_SomMot_38,SomMot
268,mean_T1w/T2wmi,0,0.009,0.06,0.158,0.875,-0.108,0.127,1,0,7Networks_RH_SomMot_38,SomMot
268,GD,0,0.004,0.06,0.069,0.945,-0.113,0.122,1,0,7Networks_RH_SomMot_38,SomMot
268,λ,0,0.66,0.045,14.667,0,0.572,0.748,1,0,7Networks_RH_SomMot_38,SomMot
268,σ1intra^2,0,0.533,0.061,8.712,0,0.413,0.652,1,0,7Networks_RH_SomMot_38,SomMot
268,σ2intra^2,0,0.571,0.063,9.052,0,0.448,0.695,1,0,7Networks_RH_SomMot_38,SomMot
268,σAinter^2,0,0.497,0.139,3.576,0,0.225,0.769,1,0,7Networks_RH_SomMot_38,SomMot
268,σAmi^2,0,0.374,0.096,3.9,0,0.186,0.562,1,0,7Networks_RH_SomMot_38,SomMot
268,σAGD^2,0,0.373,0.095,3.913,0,0.186,0.559,1,0,7Networks_RH_SomMot_38,SomMot
268,σEinter^2,0,0.503,0.139,3.62,0,0.231,0.775,1,0,7Networks_RH_SomMot_38,SomMot
268,σEmi^2,0,0.615,0.084,7.303,0,0.45,0.78,1,0,7Networks_RH_SomMot_38,SomMot
268,σEGD^2,0,0.615,0.084,7.336,0,0.451,0.78,1,0,7Networks_RH_SomMot_38,SomMot
268,σA_mig1,0,-0.075,0.086,-0.87,0.384,-0.243,0.094,1,0,7Networks_RH_SomMot_38,SomMot
268,σA_gdg1,0,0.154,0.086,1.785,0.074,-0.015,0.323,1,0,7Networks_RH_SomMot_38,SomMot
268,σA_migd,0,-0.067,0.068,-0.99,0.322,-0.199,0.066,1,0,7Networks_RH_SomMot_38,SomMot
268,σE_mig1,0,0.045,0.079,0.57,0.569,-0.11,0.2,1,0,7Networks_RH_SomMot_38,SomMot
268,σE_gdg1,0,0.105,0.08,1.308,0.191,-0.052,0.262,1,0,7Networks_RH_SomMot_38,SomMot
268,σE_migd,0,0.02,0.059,0.34,0.734,-0.096,0.136,1,0,7Networks_RH_SomMot_38,SomMot
269,mean_FCG11,0,0.003,0.059,0.047,0.963,-0.112,0.118,1,0,7Networks_RH_SomMot_39,SomMot
269,mean_FCG12,0,0.003,0.058,0.047,0.963,-0.111,0.117,1,0,7Networks_RH_SomMot_39,SomMot
269,mean_T1w/T2wmi,0,0.012,0.06,0.193,0.847,-0.107,0.13,1,0,7Networks_RH_SomMot_39,SomMot
269,GD,0,0.004,0.06,0.061,0.951,-0.113,0.121,1,0,7Networks_RH_SomMot_39,SomMot
269,λ,0,0.683,0.045,15.313,0,0.595,0.77,1,0,7Networks_RH_SomMot_39,SomMot
269,σ1intra^2,0,0.529,0.06,8.805,0,0.411,0.646,1,0,7Networks_RH_SomMot_39,SomMot
269,σ2intra^2,0,0.512,0.059,8.651,0,0.396,0.628,1,0,7Networks_RH_SomMot_39,SomMot
269,σAinter^2,0,0.615,0.121,5.076,0,0.378,0.853,1,0,7Networks_RH_SomMot_39,SomMot
269,σAmi^2,0,0.402,0.098,4.123,0,0.211,0.594,1,0,7Networks_RH_SomMot_39,SomMot
269,σAGD^2,0,0.348,0.1,3.468,0.001,0.151,0.545,1,0,7Networks_RH_SomMot_39,SomMot
269,σEinter^2,0,0.385,0.121,3.173,0.002,0.147,0.622,1,0,7Networks_RH_SomMot_39,SomMot
269,σEmi^2,0,0.589,0.082,7.15,0,0.428,0.751,1,0,7Networks_RH_SomMot_39,SomMot
269,σEGD^2,0,0.643,0.09,7.109,0,0.466,0.82,1,0,7Networks_RH_SomMot_39,SomMot
269,σA_mig1,0,0.032,0.084,0.375,0.707,-0.133,0.197,1,0,7Networks_RH_SomMot_39,SomMot
269,σA_gdg1,0,0.046,0.086,0.538,0.591,-0.122,0.214,1,0,7Networks_RH_SomMot_39,SomMot
269,σA_migd,0,-0.102,0.07,-1.443,0.149,-0.239,0.036,1,0,7Networks_RH_SomMot_39,SomMot
269,σE_mig1,0,0.008,0.072,0.111,0.912,-0.133,0.149,1,0,7Networks_RH_SomMot_39,SomMot
269,σE_gdg1,0,0.034,0.076,0.446,0.656,-0.115,0.183,1,0,7Networks_RH_SomMot_39,SomMot
269,σE_migd,0,0.115,0.062,1.854,0.064,-0.007,0.236,1,0,7Networks_RH_SomMot_39,SomMot
270,mean_FCG11,0,0.003,0.057,0.056,0.956,-0.108,0.114,1,0,7Networks_RH_SomMot_40,SomMot
270,mean_FCG12,0,0.003,0.057,0.056,0.955,-0.108,0.114,1,0,7Networks_RH_SomMot_40,SomMot
270,mean_T1w/T2wmi,0,0.008,0.06,0.128,0.898,-0.11,0.125,1,0,7Networks_RH_SomMot_40,SomMot
270,GD,0,0.001,0.058,0.02,0.984,-0.113,0.116,1,0,7Networks_RH_SomMot_40,SomMot
